Lat,Lon,Base,Hour,Day,Month,Year,Minute,cluster
41.1294,-73.244,B02682,23,6,5,2014,37,3
40.6928,-73.5726,B02682,6,7,5,2014,52,3
40.7606,-73.4506,B02682,9,7,5,2014,44,3
40.7605,-73.4507,B02682,10,7,5,2014,17,3
40.6855,-73.618,B02682,11,7,5,2014,44,3
40.7149,-73.6301,B02682,13,7,5,2014,3,3
40.6239,-73.5986,B02682,13,7,5,2014,25,3
40.7052,-73.6245,B02682,13,7,5,2014,35,3
41.148,-73.26,B02682,2,8,5,2014,10,3
40.8427,-73.4976,B02682,4,8,5,2014,29,3
41.1579,-73.2537,B02682,9,8,5,2014,48,3
41.131,-73.3847,B02682,10,8,5,2014,38,3
40.7677,-73.5917,B02682,10,8,5,2014,53,3
40.743,-73.4813,B02682,12,8,5,2014,2,3
40.6239,-73.5986,B02682,12,8,5,2014,42,3
40.6239,-73.5985,B02682,14,8,5,2014,35,3
40.695,-73.5071,B02682,15,8,5,2014,25,3
40.7618,-73.4951,B02682,16,8,5,2014,4,3
40.8561,-73.1989,B02682,16,8,5,2014,47,3
40.7237,-73.5874,B02682,1,9,5,2014,28,3
40.7936,-73.6566,B02682,4,9,5,2014,38,3
41.1493,-73.2453,B02682,9,9,5,2014,18,3
41.1493,-73.2453,B02682,9,9,5,2014,18,3
40.7848,-73.4154,B02682,9,9,5,2014,43,3
40.7609,-73.5252,B02682,11,9,5,2014,7,3
40.7244,-73.6403,B02682,15,9,5,2014,6,3
40.8183,-73.5911,B02682,15,9,5,2014,51,3
40.7371,-73.6103,B02682,16,9,5,2014,10,3
40.7364,-73.6196,B02682,16,9,5,2014,39,3
40.7326,-73.6093,B02682,17,9,5,2014,29,3
41.1389,-73.328,B02682,19,9,5,2014,42,3
41.1389,-73.328,B02682,19,9,5,2014,42,3
40.8101,-73.5033,B02682,20,9,5,2014,45,3
41.1216,-73.3703,B02682,23,9,5,2014,22,3
41.1216,-73.3703,B02682,23,9,5,2014,22,3
40.7508,-73.5718,B02682,1,10,5,2014,6,3
40.7694,-73.2932,B02682,12,10,5,2014,1,3
40.7404,-73.613,B02682,12,10,5,2014,53,3
40.8039,-73.6358,B02682,13,10,5,2014,33,3
40.762,-73.5169,B02682,17,10,5,2014,20,3
40.7271,-73.5077,B02682,18,10,5,2014,19,3
40.7253,-73.4699,B02682,18,10,5,2014,50,3
41.1662,-73.3269,B02682,19,10,5,2014,12,3
41.1662,-73.3269,B02682,19,10,5,2014,12,3
40.716,-73.5991,B02682,21,10,5,2014,14,3
40.6312,-73.5816,B02682,22,10,5,2014,15,3
40.7461,-73.603,B02682,23,10,5,2014,3,3
41.0916,-73.4379,B02682,0,11,5,2014,17,3
41.0923,-73.3903,B02682,0,11,5,2014,19,3
40.7417,-73.6084,B02682,0,11,5,2014,35,3
40.7392,-73.6121,B02682,1,11,5,2014,36,3
40.7505,-73.6076,B02682,2,11,5,2014,0,3
40.8144,-73.4736,B02682,10,11,5,2014,54,3
40.8075,-73.5588,B02682,17,11,5,2014,17,3
40.7872,-73.6081,B02682,18,11,5,2014,45,3
40.7765,-73.6356,B02682,19,11,5,2014,33,3
40.6747,-73.5989,B02682,8,12,5,2014,50,3
40.7389,-73.6406,B02682,9,12,5,2014,55,3
40.7967,-73.6228,B02682,10,12,5,2014,14,3
40.7229,-73.6397,B02682,10,12,5,2014,51,3
40.7812,-73.4473,B02682,11,12,5,2014,7,3
40.7342,-73.598,B02682,16,12,5,2014,19,3
40.7808,-73.557,B02682,16,12,5,2014,55,3
40.8445,-73.3905,B02682,17,12,5,2014,14,3
40.7555,-73.5512,B02682,17,12,5,2014,44,3
40.7098,-73.6169,B02682,22,12,5,2014,45,3
40.7807,-73.6518,B02682,5,13,5,2014,57,3
41.1714,-73.3797,B02682,7,13,5,2014,25,3
40.7096,-73.6252,B02682,9,13,5,2014,17,3
40.7258,-73.4287,B02682,12,13,5,2014,40,3
40.811,-73.48,B02682,15,13,5,2014,19,3
40.7555,-73.5511,B02682,16,13,5,2014,53,3
40.7809,-73.5568,B02682,16,13,5,2014,57,3
41.0967,-73.4208,B02682,18,13,5,2014,16,3
41.0967,-73.4208,B02682,18,13,5,2014,16,3
41.099,-73.4175,B02682,22,13,5,2014,5,3
40.811,-73.5063,B02682,0,14,5,2014,6,3
40.7262,-73.6337,B02682,6,14,5,2014,0,3
40.7076,-73.6338,B02682,9,14,5,2014,47,3
40.7784,-73.6523,B02682,11,14,5,2014,9,3
41.1423,-73.2555,B02682,11,14,5,2014,49,3
41.1423,-73.2555,B02682,11,14,5,2014,49,3
40.7075,-73.6339,B02682,14,14,5,2014,17,3
40.7374,-73.6381,B02682,16,14,5,2014,35,3
40.7239,-73.5873,B02682,16,14,5,2014,40,3
40.7878,-73.4144,B02682,17,14,5,2014,39,3
41.142,-73.2655,B02682,21,14,5,2014,27,3
40.7028,-73.5511,B02682,21,14,5,2014,56,3
40.6602,-73.6042,B02682,7,15,5,2014,13,3
40.7239,-73.5876,B02682,10,15,5,2014,58,3
40.7808,-73.5568,B02682,13,15,5,2014,3,3
40.7673,-73.5283,B02682,13,15,5,2014,28,3
40.8039,-73.6694,B02682,15,15,5,2014,36,3
40.7413,-73.6423,B02682,16,15,5,2014,23,3
40.781,-73.4492,B02682,17,15,5,2014,42,3
40.7851,-73.4466,B02682,17,15,5,2014,44,3
40.7952,-73.5229,B02682,19,15,5,2014,2,3
40.8835,-73.4194,B02682,20,15,5,2014,32,3
40.7259,-73.6351,B02682,20,15,5,2014,32,3
40.7989,-73.6638,B02682,21,15,5,2014,1,3
40.7673,-73.5274,B02682,21,15,5,2014,4,3
40.7735,-73.5599,B02682,21,15,5,2014,8,3
40.7731,-73.5622,B02682,21,15,5,2014,18,3
40.7838,-73.422,B02682,6,16,5,2014,27,3
40.7404,-73.5893,B02682,7,16,5,2014,56,3
40.7584,-73.5839,B02682,10,16,5,2014,9,3
40.754,-73.326,B02682,14,16,5,2014,56,3
40.764,-73.5063,B02682,16,16,5,2014,10,3
40.7681,-73.5807,B02682,16,16,5,2014,40,3
40.7701,-73.5232,B02682,19,16,5,2014,41,3
40.8178,-73.4653,B02682,20,16,5,2014,54,3
40.7127,-73.6071,B02682,21,16,5,2014,19,3
40.7242,-73.6335,B02682,21,16,5,2014,47,3
40.6921,-73.57,B02682,22,16,5,2014,51,3
40.7784,-73.5299,B02682,23,16,5,2014,35,3
40.7063,-73.6238,B02682,23,16,5,2014,40,3
40.8203,-73.5832,B02682,1,17,5,2014,3,3
40.7494,-73.6039,B02682,8,17,5,2014,43,3
40.7473,-73.5931,B02682,9,17,5,2014,10,3
40.7786,-73.542,B02682,10,17,5,2014,13,3
40.7025,-73.5669,B02682,10,17,5,2014,24,3
40.7416,-73.6086,B02682,13,17,5,2014,26,3
40.7102,-73.5924,B02682,13,17,5,2014,31,3
40.8087,-73.6142,B02682,13,17,5,2014,49,3
40.81,-73.6258,B02682,14,17,5,2014,6,3
40.7146,-73.5948,B02682,14,17,5,2014,25,3
40.7317,-73.61,B02682,14,17,5,2014,35,3
40.7147,-73.5936,B02682,15,17,5,2014,26,3
40.7838,-73.4221,B02682,17,17,5,2014,16,3
40.749,-73.6393,B02682,17,17,5,2014,51,3
40.771,-73.5476,B02682,18,17,5,2014,35,3
40.7394,-73.6152,B02682,21,17,5,2014,26,3
40.7939,-73.6215,B02682,22,17,5,2014,28,3
40.7602,-73.6371,B02682,22,17,5,2014,38,3
40.7849,-73.623,B02682,22,17,5,2014,57,3
40.7223,-73.5894,B02682,23,17,5,2014,3,3
40.7816,-73.5458,B02682,23,17,5,2014,26,3
40.8188,-73.5246,B02682,0,18,5,2014,19,3
40.7356,-73.4418,B02682,13,18,5,2014,15,3
40.6387,-73.5477,B02682,14,18,5,2014,47,3
40.6991,-73.6257,B02682,15,18,5,2014,34,3
40.7586,-73.6151,B02682,15,18,5,2014,44,3
40.7169,-73.6018,B02682,16,18,5,2014,15,3
40.7747,-73.5978,B02682,18,18,5,2014,9,3
40.7797,-73.4747,B02682,19,18,5,2014,16,3
40.7364,-73.6196,B02682,8,19,5,2014,5,3
40.6801,-73.4206,B02682,9,19,5,2014,48,3
40.741,-73.6183,B02682,10,19,5,2014,14,3
40.7966,-73.5033,B02682,14,19,5,2014,14,3
40.7025,-73.5445,B02682,17,19,5,2014,13,3
40.7536,-73.586,B02682,18,19,5,2014,45,3
40.8572,-73.5239,B02682,20,19,5,2014,20,3
40.8039,-73.6356,B02682,6,20,5,2014,22,3
40.624,-73.5985,B02682,7,20,5,2014,9,3
40.7875,-73.657,B02682,8,20,5,2014,54,3
40.7859,-73.644,B02682,13,20,5,2014,46,3
40.776,-73.62,B02682,17,20,5,2014,56,3
40.7399,-73.6154,B02682,20,20,5,2014,39,3
40.7611,-73.5252,B02682,4,21,5,2014,12,3
40.7632,-73.4276,B02682,7,21,5,2014,7,3
40.7613,-73.6231,B02682,8,21,5,2014,4,3
40.7242,-73.5875,B02682,8,21,5,2014,59,3
40.7417,-73.6085,B02682,10,21,5,2014,11,3
40.7199,-73.5782,B02682,12,21,5,2014,33,3
40.7428,-73.6445,B02682,14,21,5,2014,30,3
40.7741,-73.5943,B02682,15,21,5,2014,10,3
40.7339,-73.4461,B02682,15,21,5,2014,36,3
40.8529,-73.4107,B02682,17,21,5,2014,34,3
40.7624,-73.4431,B02682,17,21,5,2014,47,3
40.789,-73.4167,B02682,18,21,5,2014,32,3
40.7977,-73.6657,B02682,19,21,5,2014,4,3
40.7874,-73.6371,B02682,19,21,5,2014,56,3
40.7745,-73.3829,B02682,1,22,5,2014,25,3
40.6594,-73.6129,B02682,3,22,5,2014,33,3
40.696,-73.5933,B02682,6,22,5,2014,43,3
40.7184,-73.5842,B02682,8,22,5,2014,0,3
40.7741,-73.4114,B02682,9,22,5,2014,31,3
40.624,-73.5986,B02682,11,22,5,2014,14,3
40.8583,-73.4786,B02682,17,22,5,2014,3,3
40.7803,-73.5507,B02682,17,22,5,2014,59,3
40.7172,-73.6291,B02682,19,22,5,2014,50,3
40.7497,-73.6183,B02682,20,22,5,2014,19,3
40.767,-73.5287,B02682,20,22,5,2014,55,3
40.7258,-73.6434,B02682,21,22,5,2014,13,3
40.8108,-73.4954,B02682,22,22,5,2014,11,3
40.7571,-73.588,B02682,22,22,5,2014,55,3
40.8701,-73.4273,B02682,0,23,5,2014,8,3
40.678,-73.4556,B02682,2,23,5,2014,14,3
40.7613,-73.5253,B02682,4,23,5,2014,22,3
40.624,-73.5985,B02682,11,23,5,2014,32,3
40.7045,-73.4753,B02682,11,23,5,2014,49,3
40.6981,-73.6199,B02682,12,23,5,2014,8,3
40.7678,-73.5288,B02682,16,23,5,2014,24,3
40.7641,-73.647,B02682,16,23,5,2014,40,3
40.8809,-73.4299,B02682,17,23,5,2014,29,3
40.7531,-73.6433,B02682,17,23,5,2014,35,3
40.7958,-73.5561,B02682,20,23,5,2014,23,3
40.7881,-73.6236,B02682,20,23,5,2014,33,3
40.8086,-73.3643,B02682,21,23,5,2014,11,3
40.6034,-73.5763,B02682,21,23,5,2014,37,3
40.8289,-73.4482,B02682,22,23,5,2014,17,3
40.7566,-73.6443,B02682,22,23,5,2014,54,3
40.7345,-73.4461,B02682,23,23,5,2014,7,3
40.8709,-73.4263,B02682,0,24,5,2014,6,3
40.7584,-73.5879,B02682,0,24,5,2014,25,3
40.7714,-73.2936,B02682,2,24,5,2014,56,3
40.7983,-73.6652,B02682,8,24,5,2014,56,3
40.7586,-73.6209,B02682,9,24,5,2014,37,3
40.7635,-73.4249,B02682,10,24,5,2014,0,3
40.7396,-73.633,B02682,13,24,5,2014,38,3
40.7613,-73.4579,B02682,16,24,5,2014,37,3
40.8478,-73.3045,B02682,18,24,5,2014,17,3
40.7926,-73.4158,B02682,19,24,5,2014,18,3
40.7416,-73.6093,B02682,19,24,5,2014,50,3
40.7821,-73.5469,B02682,22,24,5,2014,5,3
40.9072,-73.5941,B02682,22,24,5,2014,44,3
40.8024,-73.6467,B02682,23,24,5,2014,43,3
40.7381,-73.6025,B02682,9,25,5,2014,36,3
40.7277,-73.5713,B02682,13,25,5,2014,56,3
40.723,-73.5868,B02682,15,25,5,2014,15,3
40.7617,-73.0155,B02682,16,25,5,2014,1,3
40.7615,-73.6332,B02682,16,25,5,2014,51,3
40.7394,-73.618,B02682,18,25,5,2014,44,3
40.7415,-73.6093,B02682,19,25,5,2014,7,3
40.9374,-73.0347,B02682,19,25,5,2014,13,3
40.7817,-73.5501,B02682,19,25,5,2014,42,3
40.8295,-73.5929,B02682,19,25,5,2014,53,3
40.7783,-73.6363,B02682,0,26,5,2014,5,3
40.7631,-73.6034,B02682,0,26,5,2014,6,3
40.7179,-73.2406,B02682,0,26,5,2014,50,3
40.7224,-73.6395,B02682,12,26,5,2014,30,3
40.6262,-73.5997,B02682,19,26,5,2014,34,3
40.8087,-73.1695,B02682,5,27,5,2014,30,3
40.8844,-73.4546,B02682,8,27,5,2014,1,3
40.7244,-73.6404,B02682,14,27,5,2014,54,3
40.7965,-73.6711,B02682,15,27,5,2014,27,3
40.6607,-73.5615,B02682,16,27,5,2014,38,3
40.6911,-73.5437,B02682,18,27,5,2014,15,3
40.8538,-73.3473,B02682,8,28,5,2014,10,3
40.8124,-73.6604,B02682,9,28,5,2014,32,3
40.736,-73.4752,B02682,10,28,5,2014,38,3
40.7361,-73.6121,B02682,16,28,5,2014,5,3
40.7764,-73.5594,B02682,16,28,5,2014,59,3
40.7851,-73.4466,B02682,17,28,5,2014,57,3
40.6238,-73.5988,B02682,18,28,5,2014,30,3
40.796,-73.6702,B02682,19,28,5,2014,59,3
40.7246,-73.6339,B02682,21,28,5,2014,35,3
40.7618,-73.5253,B02682,4,29,5,2014,30,3
40.7839,-73.6507,B02682,12,29,5,2014,22,3
40.7677,-73.5224,B02682,13,29,5,2014,35,3
40.7763,-73.5597,B02682,15,29,5,2014,13,3
40.728,-73.6354,B02682,16,29,5,2014,1,3
40.7633,-73.4276,B02682,18,29,5,2014,19,3
40.7285,-73.4481,B02682,19,29,5,2014,4,3
40.7311,-73.4242,B02682,20,29,5,2014,22,3
40.7869,-73.4473,B02682,22,29,5,2014,7,3
40.7784,-73.661,B02682,22,29,5,2014,18,3
40.7351,-73.6053,B02682,22,29,5,2014,19,3
40.8702,-73.4273,B02682,22,29,5,2014,55,3
40.7612,-73.5253,B02682,4,30,5,2014,37,3
40.7774,-73.2851,B02682,11,30,5,2014,28,3
40.7802,-73.5652,B02682,11,30,5,2014,32,3
40.7277,-73.5972,B02682,11,30,5,2014,47,3
40.7773,-73.4636,B02682,14,30,5,2014,39,3
40.7966,-73.4669,B02682,15,30,5,2014,7,3
40.7958,-73.6733,B02682,15,30,5,2014,23,3
40.8674,-73.173,B02682,17,30,5,2014,46,3
40.7635,-73.425,B02682,18,30,5,2014,22,3
40.7236,-73.3767,B02682,19,30,5,2014,54,3
40.7531,-73.6434,B02682,21,30,5,2014,29,3
40.7407,-73.6166,B02682,22,30,5,2014,17,3
40.8178,-73.4651,B02682,23,30,5,2014,10,3
40.7667,-73.469,B02682,23,30,5,2014,26,3
40.7776,-73.5568,B02682,0,31,5,2014,0,3
40.779,-73.5305,B02682,1,31,5,2014,0,3
40.702,-73.4427,B02682,1,31,5,2014,48,3
40.7612,-73.5253,B02682,10,31,5,2014,7,3
40.6946,-73.516,B02682,11,31,5,2014,40,3
40.8813,-73.3257,B02682,12,31,5,2014,38,3
40.6461,-73.5758,B02682,13,31,5,2014,46,3
40.7227,-73.5766,B02682,15,31,5,2014,54,3
40.7982,-73.6652,B02682,16,31,5,2014,34,3
40.7959,-73.6731,B02682,19,31,5,2014,22,3
40.7735,-73.5332,B02682,21,31,5,2014,13,3
40.7609,-73.5416,B02682,21,31,5,2014,51,3
40.8064,-73.5714,B02682,22,31,5,2014,26,3
40.7978,-73.6658,B02682,22,31,5,2014,34,3
40.7241,-73.5872,B02682,22,31,5,2014,49,3
40.7763,-73.5597,B02682,23,31,5,2014,11,3
40.7011,-73.3652,B02682,23,31,5,2014,44,3
40.7421,-73.4555,B02682,23,31,5,2014,55,3
40.7853,-73.5468,B02764,9,1,5,2014,48,3
40.7399,-73.6075,B02764,15,5,5,2014,42,3
40.7244,-73.6405,B02764,7,6,5,2014,6,3
40.7221,-73.6238,B02764,8,7,5,2014,10,3
40.7253,-73.6341,B02764,23,10,5,2014,40,3
40.7252,-73.6343,B02764,0,11,5,2014,6,3
40.747,-73.6477,B02764,0,11,5,2014,54,3
40.8052,-73.6753,B02764,16,13,5,2014,32,3
40.7284,-73.6443,B02764,4,15,5,2014,33,3
40.8203,-73.0498,B02764,9,15,5,2014,34,3
40.7234,-73.6404,B02764,0,17,5,2014,21,3
40.7966,-73.6227,B02764,12,17,5,2014,12,3
40.7432,-73.6343,B02764,1,18,5,2014,16,3
40.7406,-73.64,B02764,21,18,5,2014,24,3
40.8148,-73.171,B02764,9,23,5,2014,5,3
40.7331,-73.4441,B02764,11,24,5,2014,7,3
40.7527,-73.5955,B02764,22,24,5,2014,26,3
40.8033,-73.6458,B02764,7,27,5,2014,32,3
40.8799,-73.0133,B02764,10,27,5,2014,49,3
40.7796,-73.0955,B02764,16,29,5,2014,29,3
40.8679,-73.0338,B02764,18,29,5,2014,45,3
40.7278,-73.6344,B02764,0,30,5,2014,42,3
40.7338,-73.6034,B02764,17,31,5,2014,27,3
40.761,-73.6035,B02512,0,1,6,2014,40,3
40.6982,-73.462,B02512,4,1,6,2014,51,3
40.6241,-73.5984,B02512,10,1,6,2014,12,3
40.8686,-73.4457,B02512,10,1,6,2014,48,3
40.7339,-73.6036,B02512,20,1,6,2014,52,3
40.8808,-73.4508,B02512,9,2,6,2014,56,3
40.7226,-73.6284,B02512,11,2,6,2014,9,3
40.8008,-73.6458,B02512,15,2,6,2014,1,3
40.725,-73.6351,B02512,20,3,6,2014,44,3
40.7516,-73.6057,B02512,21,3,6,2014,56,3
40.7739,-73.6323,B02512,4,5,6,2014,59,3
40.7403,-73.6409,B02512,18,5,6,2014,4,3
40.8421,-73.5926,B02512,18,5,6,2014,30,3
40.8421,-73.5926,B02512,18,5,6,2014,30,3
40.7402,-73.6408,B02512,21,5,6,2014,5,3
40.7961,-73.6698,B02512,16,6,6,2014,10,3
40.7957,-73.6712,B02512,16,6,6,2014,22,3
40.7603,-73.6371,B02512,17,6,6,2014,56,3
40.8249,-73.2338,B02512,17,6,6,2014,57,3
40.7799,-73.5599,B02512,20,6,6,2014,24,3
40.6921,-73.57,B02512,21,6,6,2014,15,3
40.733,-73.5731,B02512,21,6,6,2014,32,3
40.8108,-73.6285,B02512,0,7,6,2014,27,3
40.7838,-73.4221,B02512,10,7,6,2014,48,3
40.7607,-73.5821,B02512,11,7,6,2014,31,3
40.7291,-73.4227,B02512,17,7,6,2014,33,3
40.7922,-73.5336,B02512,18,7,6,2014,17,3
40.6905,-73.5832,B02512,0,8,6,2014,4,3
40.6357,-73.5823,B02512,19,8,6,2014,9,3
40.7393,-73.5854,B02512,8,9,6,2014,42,3
40.7016,-73.5023,B02512,9,9,6,2014,49,3
40.7319,-73.6127,B02512,21,9,6,2014,45,3
40.7477,-73.6453,B02512,0,10,6,2014,25,3
40.7403,-73.6408,B02512,16,10,6,2014,40,3
40.7953,-73.6665,B02512,17,10,6,2014,13,3
40.8151,-73.6268,B02512,20,10,6,2014,26,3
40.7457,-73.6034,B02512,1,11,6,2014,9,3
40.7563,-73.5527,B02512,12,11,6,2014,24,3
40.7478,-73.6456,B02512,13,11,6,2014,39,3
40.7797,-73.5602,B02512,14,11,6,2014,49,3
40.8101,-73.6256,B02512,12,12,6,2014,24,3
40.7809,-73.5569,B02512,12,12,6,2014,46,3
40.6348,-73.5822,B02512,0,13,6,2014,15,3
40.7761,-73.6201,B02512,15,13,6,2014,29,3
40.7403,-73.6155,B02512,19,13,6,2014,30,3
40.6518,-73.5729,B02512,19,13,6,2014,31,3
40.8001,-73.651,B02512,21,13,6,2014,37,3
40.8295,-73.6413,B02512,19,14,6,2014,1,3
40.6942,-73.6293,B02512,19,14,6,2014,52,3
40.729,-73.2369,B02512,22,14,6,2014,52,3
40.8099,-73.506,B02512,23,14,6,2014,45,3
40.8041,-73.6545,B02512,20,15,6,2014,51,3
40.7988,-73.6639,B02512,12,16,6,2014,39,3
40.759,-73.6598,B02512,13,16,6,2014,19,3
40.6873,-73.5981,B02512,16,16,6,2014,41,3
40.7407,-73.6408,B02512,22,16,6,2014,53,3
40.7597,-73.4358,B02512,11,17,6,2014,18,3
40.8527,-73.411,B02512,15,17,6,2014,47,3
40.8134,-73.4844,B02512,21,17,6,2014,5,3
40.7811,-73.5581,B02512,7,18,6,2014,27,3
40.7832,-73.4172,B02512,11,18,6,2014,31,3
40.7375,-73.611,B02512,12,18,6,2014,48,3
40.7475,-73.3869,B02512,16,18,6,2014,26,3
40.7346,-73.6359,B02512,12,19,6,2014,37,3
40.7812,-73.5581,B02512,7,20,6,2014,1,3
40.6414,-73.255,B02512,11,20,6,2014,57,3
40.8287,-73.4482,B02512,12,20,6,2014,26,3
40.8201,-73.4097,B02512,17,20,6,2014,58,3
40.8024,-73.6467,B02512,19,20,6,2014,56,3
40.8388,-73.5146,B02512,23,20,6,2014,2,3
40.8297,-73.1506,B02512,23,20,6,2014,17,3
40.8678,-73.3646,B02512,23,20,6,2014,41,3
40.8528,-73.4108,B02512,6,21,6,2014,23,3
40.7895,-73.5057,B02512,18,21,6,2014,46,3
40.8245,-73.022,B02512,20,21,6,2014,46,3
40.732,-73.035,B02512,21,21,6,2014,14,3
40.7565,-72.9399,B02512,22,21,6,2014,0,3
40.8276,-73.6295,B02512,18,22,6,2014,11,3
40.7649,-73.643,B02512,23,22,6,2014,50,3
40.7406,-73.641,B02512,5,23,6,2014,42,3
40.7551,-73.552,B02512,15,23,6,2014,53,3
40.7601,-73.6371,B02512,21,23,6,2014,36,3
40.6585,-73.582,B02512,22,23,6,2014,15,3
40.724,-73.5873,B02512,13,24,6,2014,27,3
40.8051,-73.6691,B02512,15,24,6,2014,1,3
40.7423,-73.5906,B02512,22,24,6,2014,28,3
40.7839,-73.422,B02512,8,25,6,2014,54,3
40.7957,-73.6715,B02512,12,25,6,2014,50,3
40.7892,-73.0979,B02512,23,25,6,2014,43,3
40.7892,-73.0979,B02512,23,25,6,2014,43,3
40.7468,-73.5951,B02512,2,26,6,2014,18,3
40.7552,-73.649,B02512,5,26,6,2014,29,3
40.7723,-73.6276,B02512,20,26,6,2014,22,3
40.8289,-73.4481,B02512,21,26,6,2014,5,3
40.6416,-73.5811,B02512,9,27,6,2014,39,3
40.8086,-73.1064,B02512,11,27,6,2014,44,3
40.7902,-73.4169,B02512,12,27,6,2014,37,3
40.8264,-73.636,B02512,15,27,6,2014,16,3
40.8436,-73.533,B02512,21,27,6,2014,33,3
40.8039,-73.6466,B02512,21,27,6,2014,49,3
40.7482,-73.6037,B02512,22,28,6,2014,8,3
40.7178,-73.2406,B02512,10,29,6,2014,58,3
40.9018,-73.3997,B02512,20,29,6,2014,24,3
40.8151,-73.171,B02512,9,30,6,2014,31,3
40.6239,-73.5984,B02598,8,1,6,2014,29,3
40.7811,-73.5582,B02598,9,1,6,2014,32,3
40.7216,-73.586,B02598,10,1,6,2014,16,3
40.7478,-73.6302,B02598,11,1,6,2014,50,3
40.8565,-73.5874,B02598,14,1,6,2014,2,3
40.7893,-73.0979,B02598,17,1,6,2014,8,3
40.5998,-73.5038,B02598,17,1,6,2014,30,3
40.789,-73.0986,B02598,18,1,6,2014,43,3
40.7854,-73.6493,B02598,20,1,6,2014,33,3
40.796,-73.6725,B02598,20,1,6,2014,56,3
40.7222,-73.6241,B02598,4,2,6,2014,0,3
40.7178,-73.4631,B02598,4,2,6,2014,56,3
40.8414,-73.6441,B02598,4,2,6,2014,58,3
40.8125,-73.4939,B02598,7,2,6,2014,45,3
40.7961,-73.6722,B02598,10,2,6,2014,23,3
40.725,-73.5935,B02598,14,2,6,2014,17,3
40.8144,-73.4764,B02598,15,2,6,2014,11,3
40.7901,-73.6689,B02598,16,2,6,2014,15,3
40.7491,-73.6196,B02598,6,3,6,2014,9,3
40.7414,-73.6096,B02598,8,3,6,2014,56,3
40.7671,-73.5281,B02598,12,3,6,2014,12,3
40.8251,-73.5,B02598,12,3,6,2014,29,3
40.773,-73.5293,B02598,13,3,6,2014,20,3
40.8372,-73.6325,B02598,14,3,6,2014,13,3
40.7259,-73.6401,B02598,14,3,6,2014,57,3
40.7562,-73.5522,B02598,15,3,6,2014,37,3
40.7117,-73.5116,B02598,17,3,6,2014,9,3
40.7145,-73.6207,B02598,19,3,6,2014,31,3
40.8024,-73.6596,B02598,20,3,6,2014,49,3
40.733,-73.5735,B02598,22,3,6,2014,15,3
40.8265,-73.6431,B02598,7,4,6,2014,15,3
40.8086,-73.1934,B02598,8,4,6,2014,15,3
40.8063,-73.2647,B02598,9,4,6,2014,11,3
40.7996,-73.6507,B02598,15,4,6,2014,58,3
40.773,-73.5293,B02598,16,4,6,2014,16,3
40.7118,-73.6247,B02598,17,4,6,2014,26,3
40.7786,-73.6228,B02598,17,4,6,2014,29,3
40.7579,-73.5122,B02598,20,4,6,2014,5,3
40.7499,-73.6041,B02598,23,4,6,2014,35,3
40.7178,-73.4623,B02598,4,5,6,2014,37,3
40.7178,-73.4623,B02598,4,5,6,2014,37,3
40.6948,-73.5854,B02598,5,5,6,2014,7,3
40.7353,-73.5956,B02598,6,5,6,2014,19,3
40.7353,-73.5956,B02598,6,5,6,2014,19,3
40.7402,-73.6407,B02598,7,5,6,2014,59,3
40.7403,-73.5899,B02598,11,5,6,2014,33,3
40.7688,-73.4166,B02598,13,5,6,2014,10,3
40.7979,-73.495,B02598,15,5,6,2014,42,3
40.7391,-73.6151,B02598,15,5,6,2014,50,3
40.8026,-73.6264,B02598,21,5,6,2014,21,3
40.811,-73.4955,B02598,21,5,6,2014,27,3
40.7216,-73.6441,B02598,22,5,6,2014,24,3
40.8,-73.651,B02598,23,5,6,2014,1,3
40.8024,-73.6469,B02598,23,5,6,2014,52,3
40.7671,-73.5278,B02598,8,6,6,2014,30,3
40.7357,-73.6304,B02598,9,6,6,2014,29,3
40.6239,-73.5985,B02598,9,6,6,2014,45,3
40.8375,-73.6311,B02598,11,6,6,2014,19,3
40.7824,-73.4439,B02598,11,6,6,2014,41,3
40.6239,-73.5985,B02598,12,6,6,2014,37,3
40.763,-73.1883,B02598,13,6,6,2014,36,3
40.7417,-73.6085,B02598,13,6,6,2014,54,3
40.7418,-73.6307,B02598,15,6,6,2014,38,3
40.7383,-73.4812,B02598,16,6,6,2014,17,3
40.8206,-73.4098,B02598,16,6,6,2014,33,3
40.724,-73.5875,B02598,16,6,6,2014,40,3
40.8528,-73.4111,B02598,16,6,6,2014,51,3
40.6964,-73.3242,B02598,17,6,6,2014,13,3
40.7618,-73.4947,B02598,17,6,6,2014,52,3
40.7236,-73.615,B02598,18,6,6,2014,2,3
40.7819,-73.5502,B02598,19,6,6,2014,23,3
40.7977,-73.5949,B02598,19,6,6,2014,45,3
40.7398,-73.6153,B02598,20,6,6,2014,10,3
40.7243,-73.6403,B02598,20,6,6,2014,47,3
40.7212,-73.248,B02598,21,6,6,2014,53,3
40.7785,-73.6232,B02598,21,6,6,2014,56,3
40.7241,-73.6336,B02598,22,6,6,2014,20,3
40.7242,-73.6336,B02598,22,6,6,2014,23,3
40.725,-73.634,B02598,23,6,6,2014,5,3
40.7247,-73.6347,B02598,23,6,6,2014,22,3
40.8247,-73.5012,B02598,1,7,6,2014,7,3
40.8381,-73.5031,B02598,6,7,6,2014,12,3
40.7405,-73.6312,B02598,6,7,6,2014,50,3
40.8531,-73.5755,B02598,7,7,6,2014,7,3
